,temp_mean,rain_mean
1.01753E+12,26.2,11.3375
1.01762E+12,28.175,2.958333333
1.01771E+12,28.325,0.2
1.01779E+12,27.575,9.583333333
1.01788E+12,28.525,0
1.01796E+12,28.6,6.066666667
1.01805E+12,28.55,0.004166667
1.01814E+12,28.75,9.045833333
1.01822E+12,27.075,30.07916667
1.01831E+12,27.85,18.39166667
1.0184E+12,26.75,3.070833333
1.01848E+12,28.55,0.041666667
1.01857E+12,29.175,0
1.01866E+12,29,0
1.01874E+12,27.85,19.57916667
1.01883E+12,27.95,4.445833333
1.01892E+12,27.9,7.108333333
1.019E+12,27.975,1.6
1.01909E+12,29.225,0.004166667
1.01917E+12,28.675,0.1625
1.01926E+12,28.575,9.308333333
1.01935E+12,28.6,5.091666667
1.01943E+12,27.8,5.0375
1.01952E+12,27.425,17.575
1.01961E+12,27.95,2.995833333
1.01969E+12,27.5,4.35
1.01978E+12,28.15,1.8625
1.01987E+12,27.35,20.7
1.01995E+12,27.575,2.330434783
1.02004E+12,27,19.63043478
1.02012E+12,27.05,26.17826087
1.02021E+12,26.15,11.9375
1.0203E+12,27.2,21.72083333
1.02038E+12,28.05,8.441666667
1.02047E+12,28.425,5.458333333
1.02056E+12,27.975,12.54166667
1.02064E+12,28.175,27.5375
1.02073E+12,26.975,4.816666667
1.02082E+12,28.475,19.61666667
1.0209E+12,27.75,0.316666667
1.02099E+12,29.7,0.233333333
1.02108E+12,30.15,5.3625
1.02116E+12,29.7,0
1.02125E+12,30,0.0375
1.02133E+12,30.075,1.083333333
1.02142E+12,29.625,5.920833333
1.02151E+12,29.9,0.004166667
1.02159E+12,30.425,0
1.02168E+12,30.125,0.125
1.02177E+12,30.3,0.058333333
1.02185E+12,29.7,12.18333333
1.02194E+12,28,0.204166667
1.02203E+12,28.7,0.929166667
1.02211E+12,28.475,23.95833333
1.0222E+12,28.075,1.416666667
1.02228E+12,28.075,2.404166667
1.02237E+12,26.4,23.08333333
1.02246E+12,26.1,2.875
1.02254E+12,28.275,0.104166667
1.02263E+12,27.2,6.329166667
1.02272E+12,28.125,0.125
1.0228E+12,27.6,5.475
1.02289E+12,28.25,0.741666667
1.02298E+12,28.8,0.004166667
1.02306E+12,27.975,2.754166667
1.02315E+12,27.55,0.8
1.02324E+12,28.025,5.308333333
1.02332E+12,27.925,1.35
1.02341E+12,28.075,0
1.02349E+12,28.825,0.216666667
1.02358E+12,28.725,4.054166667
1.02367E+12,28.35,7.683333333
1.02375E+12,26.6,14.26666667
1.02384E+12,26.275,17.99166667
1.02393E+12,27.1,0.0125
1.02401E+12,27.075,1.483333333
1.0241E+12,28.125,0
1.02419E+12,28.2,1.525
1.02427E+12,26.6,0.2125
1.02436E+12,28.25,0.004166667
1.02444E+12,29,0
1.02453E+12,29.1,0
1.02462E+12,28.725,0
1.0247E+12,29,1.125
1.02479E+12,29.45,0.0125
1.02488E+12,29.75,0.291304348
1.02496E+12,28.85,1.504347826
1.02505E+12,28.45,0.413043478
1.02514E+12,28.075,10.51304348
1.02522E+12,27.65,7.530434783
1.02531E+12,27.575,5.182608696
1.0254E+12,28.725,35.86086957
1.02548E+12,25.175,42.27083333
1.02557E+12,27.375,3.216666667
1.02565E+12,28.25,0.804166667
1.02574E+12,28.675,0.645833333
1.02583E+12,29.075,0
1.02591E+12,29.175,0
1.026E+12,29.275,0
1.02609E+12,29.475,0
1.02617E+12,29.5,0.816666667
1.02626E+12,27.725,9.995652174
1.02635E+12,27.55,10.59130435
1.02643E+12,28.425,0.475
1.02652E+12,27.6,22.94583333
1.0266E+12,28.925,0
1.02669E+12,29.125,0.283333333
1.02678E+12,28.925,0.133333333
1.02686E+12,28.975,0.175
1.02695E+12,26.75,2.495833333
1.02704E+12,27.925,0.025
1.02712E+12,28.1,0.2625
1.02721E+12,27.525,0.616666667
1.0273E+12,27.325,0.983333333
1.02738E+12,26.7,9.583333333
1.02747E+12,28.15,0.304166667
1.02756E+12,28.05,24.95
1.02764E+12,28.05,0.004166667
1.02773E+12,27.175,8.65
1.02781E+12,27.3,11.39583333
1.0279E+12,26.45,26.38333333
1.02799E+12,27.475,0
1.02807E+12,28,0.354166667
1.02816E+12,28.65,1.741666667
1.02825E+12,28.6,2.129166667
1.02833E+12,28.1,0
1.02842E+12,27.5,4.939130435
1.02851E+12,28,2.352173913
1.02859E+12,28.625,0
1.02868E+12,28.45,0.039130435
1.02876E+12,27.125,10.8826087
1.02885E+12,26.3,6.756521739
1.02894E+12,27.65,0
1.02902E+12,28.85,4.286956522
1.02911E+12,27,4.482608696
1.0292E+12,27.7,0.0125
1.02928E+12,28.85,0
1.02937E+12,28.475,0
1.02946E+12,28.05,0.008333333
1.02954E+12,28.275,0
1.02963E+12,28.225,0.1875
1.02972E+12,28.225,7.125
1.0298E+12,28,4.016666667
1.02989E+12,28.475,2.729166667
1.02997E+12,28.375,5.333333333
1.03006E+12,27.775,8.370833333
1.03015E+12,27.6,0.295833333
1.03023E+12,28.15,0.229166667
1.03032E+12,27.475,15.7
1.03041E+12,27.825,0.045833333
1.03049E+12,26.85,22.7
1.03058E+12,27.45,12.55833333
1.03067E+12,26.85,7.308333333
1.03075E+12,26.2,4.066666667
1.03084E+12,27.55,0.095833333
1.03092E+12,27.2,6.7625
1.03101E+12,27.675,7.125
1.0311E+12,26.8,0.458333333
1.03118E+12,28.65,0
1.03127E+12,28.45,3.016666667
1.03136E+12,27.675,18.20416667
1.03144E+12,25.025,20.79583333
1.03153E+12,27.475,8.004166667
1.03162E+12,26.625,27.025
1.0317E+12,26.525,0.070833333
1.03179E+12,28.425,0.008333333
1.03188E+12,27.075,3.645833333
1.03196E+12,27.425,0
1.03205E+12,28.6,0
1.03213E+12,28.8,0.075
1.03222E+12,28.45,7.645833333
1.03231E+12,27.225,10.60416667
1.03239E+12,28.475,0
1.03248E+12,28.1,0.879166667
1.03257E+12,27.625,0.0625
1.03265E+12,28.625,0
1.03274E+12,27.6,0.179166667
1.03283E+12,28.05,0.008333333
1.03291E+12,27.35,10.2875
1.033E+12,28.15,1.679166667
1.03308E+12,25.575,19.52083333
1.03317E+12,27.05,0
1.03326E+12,26.05,11.375
1.03334E+12,27.975,0
1.03343E+12,28.7,0
1.03352E+12,28.425,0
1.0336E+12,28.175,0.008333333
1.03369E+12,28.325,0.141666667
1.03378E+12,29,0.745833333
1.03386E+12,27.7,9.070833333
1.03395E+12,27.65,2.708333333
1.03404E+12,27.825,0
1.03412E+12,28.625,0
1.03421E+12,28.675,0.0875
1.03429E+12,29.375,0
1.03438E+12,28.65,1.254166667
1.03447E+12,29.225,0.0125
1.03455E+12,27.375,11.25833333
1.03464E+12,27.275,8.258333333
1.03473E+12,28.175,2.7125
1.03481E+12,26.8,2.5375
1.0349E+12,27.375,0.6875
1.03499E+12,28.2,1.325
1.03507E+12,27.15,7.816666667
1.03516E+12,27.025,5.35
1.03524E+12,27.125,2.970833333
1.03533E+12,28.525,0
1.03542E+12,27.6,3.716666667
1.0355E+12,27.3,6.791666667
1.03559E+12,28.175,0
1.03568E+12,26.05,25.25416667
1.03576E+12,28.025,0
1.03585E+12,28.3,7.458333333
1.03594E+12,27.7,2.029166667
1.03602E+12,28,1.7875
1.03611E+12,28.85,0
1.0362E+12,26.35,18.01666667
1.03628E+12,26.425,11.30416667
1.03637E+12,26.475,3.3625
1.03645E+12,26.9,12.55416667
1.03654E+12,27.025,9.970833333
1.03663E+12,27.775,3.641666667
1.03671E+12,27.75,0.95
1.0368E+12,28.275,0.829166667
1.03689E+12,25.975,56.57083333
1.03697E+12,27.75,0.004166667
1.03706E+12,28.45,0.054166667
1.03715E+12,27.05,43.40833333
1.03723E+12,27,0.745833333
1.03732E+12,26.7,11.89166667
1.0374E+12,27.2,0.541666667
1.03749E+12,26.875,17.51666667
1.03758E+12,26.3,34.7625
1.03766E+12,25.7,7.75
1.03775E+12,27.05,18.05833333
1.03784E+12,27.15,35.19166667
1.03792E+12,26.25,0.0375
1.03801E+12,27.275,0.179166667
1.0381E+12,27.025,31.475
1.03818E+12,25.625,0.104166667
1.03827E+12,26.325,0.0125
1.03836E+12,27.325,0
1.03844E+12,27.275,8.933333333
1.03853E+12,26.125,13.58333333
1.03861E+12,27.475,0.15
1.0387E+12,27.575,0.020833333
1.03879E+12,27.275,6.2625
1.03887E+12,27.7,5.591666667
1.03896E+12,28.6,0.008333333
1.03905E+12,26.975,26.3375
1.03913E+12,26.45,34.4375
1.03922E+12,25.775,33.68333333
1.03931E+12,26.65,4.7
1.03939E+12,26.7,7.375
1.03948E+12,27.35,4.095833333
1.03956E+12,26.775,5.445833333
1.03965E+12,26.05,5.629166667
1.03974E+12,26,30.89583333
1.03982E+12,26.25,16.575
1.03991E+12,25.325,13.91666667
1.04E+12,26.45,5.379166667
1.04008E+12,27.275,11.06666667
1.04017E+12,27.425,13.39583333
1.04026E+12,27.25,8.5
1.04034E+12,26.825,14.99583333
1.04043E+12,26.425,20.0875
1.04052E+12,26.275,34.52916667
1.0406E+12,26.65,4.0375
1.04069E+12,25.4,15.27916667
1.04077E+12,26.375,12.64583333
1.04086E+12,26.4,17.7625
1.04095E+12,26.725,0.354166667
1.04103E+12,27.8,1.345833333
1.04112E+12,28.375,0.029166667
1.04121E+12,27.925,1.308333333
1.04129E+12,26.475,1.608333333
1.04138E+12,27.175,18.64583333
1.04147E+12,27.225,29.72083333
1.04155E+12,26.575,2.258333333
1.04164E+12,25.725,2.5625
1.04172E+12,26.4,5.545833333
1.04181E+12,26.275,0.1875
1.0419E+12,26.175,13.85
1.04198E+12,25.4,17.94166667
1.04207E+12,27.35,0.004166667
1.04216E+12,27.225,0.245833333
1.04224E+12,25.125,17.74166667
1.04233E+12,25.825,20.8
1.04242E+12,27.075,0.004166667
1.0425E+12,26.925,0.379166667
1.04259E+12,27.925,2.675
1.04268E+12,27.175,0.3
1.04276E+12,26.75,1.116666667
1.04285E+12,26.6,11.475
1.04293E+12,24.5,46.73333333
1.04302E+12,25.85,7.2125
1.04311E+12,26.55,0.020833333
1.04319E+12,26.85,9.658333333
1.04328E+12,26.7,13.1625
1.04337E+12,27.3,0.016666667
1.04345E+12,27.475,0
1.04354E+12,27.725,0.004166667
1.04363E+12,27.45,0
1.04371E+12,26.575,0.366666667
1.0438E+12,26.25,5.779166667
1.04388E+12,26.25,11.19166667
1.04397E+12,24.5,116.5666667
1.04406E+12,26.375,1.308333333
1.04414E+12,25.95,8.083333333
1.04423E+12,25.975,11.65416667
1.04432E+12,26.8,0.716666667
1.0444E+12,25.375,4.370833333
1.04449E+12,25.925,0.833333333
1.04458E+12,26.65,0.679166667
1.04466E+12,27,0.241666667
1.04475E+12,27.575,3.079166667
1.04484E+12,27.225,4.554166667
1.04492E+12,28.1,0.525
1.04501E+12,28.26666667,0
1.04509E+12,28.03333333,0.175
1.04518E+12,27.6,6.4375
1.04527E+12,26.76666667,33.74583333
1.04535E+12,25.36666667,20.65
1.04544E+12,26.33333333,19.7625
1.04553E+12,26.53333333,19.21666667
1.04561E+12,26.66666667,0.316666667
1.0457E+12,27.4,0.091666667
1.04579E+12,27.23333333,0.095833333
1.04587E+12,27.4,5.204166667
1.04596E+12,27.45,0.0125
1.04604E+12,27.625,0.804166667
1.04613E+12,27.825,13.0125
1.04622E+12,27.875,0.308333333
1.0463E+12,27.475,0
1.04639E+12,27.5,1.15
1.04648E+12,27.75,0
1.04656E+12,27.5,5.454166667
1.04665E+12,27,10.2375
1.04674E+12,28.25,0.004166667
1.04682E+12,28.875,0
1.04691E+12,28.725,0.045833333
1.047E+12,27.95,5.845833333
1.04708E+12,26.275,31.93333333
1.04717E+12,27.35,11.95
1.04725E+12,28.575,0.016666667
1.04734E+12,27.65,16.5125
1.04743E+12,27.85,6.45
1.04751E+12,26.65,9.2625
1.0476E+12,27.55,0
1.04769E+12,28.4,0.004166667
1.04777E+12,28.225,0.004166667
1.04786E+12,28.35,0.0125
1.04795E+12,28.8,1.2125
1.04803E+12,28.475,0
1.04812E+12,27.975,10
1.0482E+12,28.325,0.104166667
1.04829E+12,28.875,0.045833333
1.04838E+12,28.9,0
1.04846E+12,28.6,1.408333333
1.04855E+12,28.5,0.754166667
1.04864E+12,26.75,38.38333333
1.04872E+12,26.975,2.695833333
1.04881E+12,27.525,1.2
1.0489E+12,27.475,7.204166667
1.04898E+12,28,0
1.04907E+12,27.4,10.4375
1.04916E+12,27.05,16.55
1.04924E+12,27.475,2.683333333
1.04933E+12,27.75,7.8375
1.04941E+12,26.8,27.27916667
1.0495E+12,27.45,4.270833333
1.04959E+12,27.575,17.3875
1.04967E+12,28.175,7.720833333
1.04976E+12,27.175,33.32083333
1.04985E+12,26.425,4.829166667
1.04993E+12,28.05,0.583333333
1.05002E+12,26.75,8.720833333
1.05011E+12,26.95,6.1125
1.05019E+12,27.15,25.3375
1.05028E+12,27.125,9.620833333
1.05036E+12,27.425,10.1125
1.05045E+12,27.325,18.31304348
1.05054E+12,27.025,6.895652174
1.05062E+12,27.1,37.6826087
1.05071E+12,26.55,10.44347826
1.0508E+12,27.425,5.573913043
1.05088E+12,27.2,8.313043478
1.05097E+12,26.7,12.23913043
1.05106E+12,27.65,2.226086957
1.05114E+12,28.05,1.208695652
1.05123E+12,27.95,14.76521739
1.05132E+12,27.8,11.93043478
1.0514E+12,28.9,0.526086957
1.05149E+12,28.05,8.843478261
1.05157E+12,28.375,3.2
1.05166E+12,26.875,22.73913043
1.05175E+12,26.6,18.1
1.05183E+12,27.7,16.75
1.05192E+12,26.8,29.6125
1.05201E+12,28.45,0.504166667
1.05209E+12,27.75,5.354166667
1.05218E+12,28.55,1.6
1.05227E+12,28.2,3.533333333
1.05235E+12,28.575,0.0125
1.05244E+12,27.05,18.29583333
1.05252E+12,27.025,0.395833333
1.05261E+12,27.9,0.791666667
1.0527E+12,28.2,0.275
1.05278E+12,27.95,2.579166667
1.05287E+12,27.325,0
1.05296E+12,29.45,0
1.05304E+12,29.55,0
1.05313E+12,29.95,0
1.05322E+12,28.825,0
1.0533E+12,28.775,0
1.05339E+12,30,0
1.05348E+12,29.9,0
1.05356E+12,30.175,0
1.05365E+12,30.15,0
1.05373E+12,30.4,0
1.05382E+12,29.9,0.795833333
1.05391E+12,29.85,0.254166667
1.05399E+12,29.85,0.275
1.05408E+12,30.05,0.2875
1.05417E+12,29.975,0
1.05425E+12,29.8,19.10833333
1.05434E+12,28.125,0.016666667
1.05443E+12,29.325,0
1.05451E+12,29.7,0
1.0546E+12,29.6,0.029166667
1.05468E+12,29.625,0.004166667
1.05477E+12,29.6,0.5375
1.05486E+12,29.6,1.970833333
1.05494E+12,29.525,0.829166667
1.05503E+12,29.1,2.045833333
1.05512E+12,29.25,0
1.0552E+12,29.2,0.395833333
1.05529E+12,28.3,4.475
1.05538E+12,27.975,3.775
1.05546E+12,28.525,5.025
1.05555E+12,28.375,5.070833333
1.05564E+12,29.025,11.82083333
1.05572E+12,28,5.395833333
1.05581E+12,26.575,55.22916667
1.05589E+12,28.125,0.029166667
1.05598E+12,28.9,0
1.05607E+12,29.325,0.004166667
1.05615E+12,28.675,0.270833333
1.05624E+12,28.8,0.425
1.05633E+12,27.9,7.833333333
1.05641E+12,26.6,9.775
1.0565E+12,25.775,14.20416667
1.05659E+12,26.85,1.733333333
1.05667E+12,26.475,5.604166667
1.05676E+12,27.575,0.008333333
1.05684E+12,26.95,5.55
1.05693E+12,27.9,0.408333333
1.05702E+12,26.675,3.416666667
1.0571E+12,27.125,0.358333333
1.05719E+12,26.675,12.33333333
1.05728E+12,25.05,17.83333333
1.05736E+12,27.575,0
1.05745E+12,28.4,0
1.05754E+12,28.375,0.725
1.05762E+12,27.025,3.841666667
1.05771E+12,28.125,1.7125
1.0578E+12,27.075,6.4
1.05788E+12,26.725,25.25416667
1.05797E+12,25.15,18.50833333
1.05805E+12,26.5,0
1.05814E+12,27.725,1.5375
1.05823E+12,27.3,18.3
1.05831E+12,27.225,35.9875
1.0584E+12,26.4,2.1875
1.05849E+12,28.15,17.89166667
1.05857E+12,28,12.3125
1.05866E+12,27.45,0.316666667
1.05875E+12,27.975,0.2375
1.05883E+12,28.075,0
1.05892E+12,28.5,0
1.059E+12,28.3,0.125
1.05909E+12,27.85,4.9125
1.05918E+12,27.825,0.875
1.05926E+12,28.025,10.29166667
1.05935E+12,28.675,0.004166667
1.05944E+12,28.35,1.804166667
1.05952E+12,28.75,0
1.05961E+12,28.425,0
1.0597E+12,28.6,0
1.05978E+12,28.375,1.566666667
1.05987E+12,28.025,0.133333333
1.05996E+12,28.675,0.2375
1.06004E+12,26.275,11.67916667
1.06013E+12,27.53333333,1.066666667
1.06021E+12,28.4,0.525
1.0603E+12,28.95,0.004166667
1.06039E+12,28.825,0.054166667
1.06047E+12,29.175,0.020833333
1.06056E+12,28.5,1.129166667
1.06065E+12,27.875,38.8875
1.06073E+12,26.625,13.8375
1.06082E+12,25.925,18.04166667
1.06091E+12,26.625,8.825
1.06099E+12,26.225,55.42916667
1.06108E+12,26.4,0
1.06116E+12,28.325,0
1.06125E+12,29.2,0
1.06134E+12,29.7,2.675
1.06142E+12,29.1,0
1.06151E+12,29.35,0.041666667
1.0616E+12,27.375,28.95416667
1.06168E+12,27.6,0.020833333
1.06177E+12,26.95,10.43333333
1.06186E+12,27,14.4875
1.06194E+12,27.075,2.0875
1.06203E+12,26.45,0.233333333
1.06212E+12,27.475,11.79583333
1.0622E+12,26.95,32.25416667
1.06229E+12,26.35,0
1.06237E+12,28.125,15.85416667
1.06246E+12,25.35,8.754166667
1.06255E+12,27.825,0
1.06263E+12,28.15,1.454166667
1.06272E+12,27.85,0.058333333
1.06281E+12,28.4,0
1.06289E+12,29.175,1.3625
1.06298E+12,28.075,15.77391304
1.06307E+12,26,0
1.06315E+12,26.9,0.652173913
1.06324E+12,26.825,11.3173913
1.06332E+12,26.4,22.36956522
1.06341E+12,27.825,0.030434783
1.0635E+12,26.3,13.5
1.06358E+12,25.875,10.27826087
1.06367E+12,27.725,0
1.06376E+12,26.35,11.44583333
1.06384E+12,25.225,29.15416667
1.06393E+12,27.55,0.004166667
1.06402E+12,25,22.12916667
1.0641E+12,26.175,7.891666667
1.06419E+12,28.075,0.008333333
1.06428E+12,27.35,1.729166667
1.06436E+12,27.375,16.22916667
1.06445E+12,25,67.93333333
1.06453E+12,27.675,0
1.06462E+12,27.55,1.004166667
1.06471E+12,27.25,1.408333333
1.06479E+12,26.575,12.29583333
1.06488E+12,27.1,2.545833333
1.06497E+12,28.175,0
1.06505E+12,28.725,2.525
1.06514E+12,28.95,1.858333333
1.06523E+12,28.075,6.3125
1.06531E+12,27.95,2.7875
1.0654E+12,25.825,16.14166667
1.06548E+12,27.8,0.995833333
1.06557E+12,25.5,26.1
1.06566E+12,27.35,12.45416667
1.06574E+12,27.025,72.92916667
1.06583E+12,26.675,21.82916667
1.06592E+12,24.925,9.395833333
1.066E+12,27,14.30833333
1.06609E+12,27.175,10.73333333
1.06618E+12,26.3,1.816666667
1.06626E+12,28.475,0.004166667
1.06635E+12,26.2,34.2875
1.06644E+12,27.1,0.004166667
1.06652E+12,27.825,37.1
1.06661E+12,26.95,0.6125
1.06669E+12,28.675,1.6
1.06678E+12,29.325,0.004166667
1.06687E+12,28.975,0
1.06695E+12,28.9,0.658333333
1.06704E+12,26.35,3.225
1.06713E+12,27.875,1.433333333
1.06721E+12,26.7,9.720833333
1.0673E+12,25.675,2
1.06739E+12,26.7,7.004166667
1.06747E+12,26.325,7.733333333
1.06756E+12,26.875,8.466666667
1.06764E+12,26.625,3.316666667
1.06773E+12,26.575,7.5875
1.06782E+12,27.225,0.704166667
1.0679E+12,27.35,6.8125
1.06799E+12,26.1,22.05
1.06808E+12,26.325,3.95
1.06816E+12,27.775,0.008333333
1.06825E+12,27.5,4.3625
1.06834E+12,27.225,17.3875
1.06842E+12,27.05,8.8
1.06851E+12,26.575,5.504166667
1.0686E+12,28.15,2.670833333
1.06868E+12,28.65,0
1.06877E+12,27.975,9.55
1.06885E+12,27.8,3.516666667
1.06894E+12,27.1,4.533333333
1.06903E+12,27.775,11.89166667
1.06911E+12,26.825,8.308333333
1.0692E+12,26.9,5.095833333
1.06929E+12,26.2,2.041666667
1.06937E+12,25.825,11.27083333
1.06946E+12,26.825,7.4625
1.06955E+12,27.625,1.866666667
1.06963E+12,26.975,8.3875
1.06972E+12,25.825,3.866666667
1.0698E+12,26.675,0
1.06989E+12,26.15,0.65
1.06998E+12,25.5,33.44583333
1.07006E+12,25.775,11.99166667
1.07015E+12,26.225,1.129166667
1.07024E+12,26.575,6.954166667
1.07032E+12,26.125,7.575
1.07041E+12,27.2,0
1.0705E+12,25.75,0.108333333
1.07058E+12,27.075,3.066666667
1.07067E+12,27.4,0.5375
1.07076E+12,27.075,8.033333333
1.07084E+12,26,0.204166667
1.07093E+12,26.475,32.52916667
1.07101E+12,25.075,27.08333333
1.0711E+12,26.3,43.8625
1.07119E+12,25.9,6.8125
1.07127E+12,24.7,2.016666667
1.07136E+12,25.625,8.208333333
1.07145E+12,26.725,0.125
1.07153E+12,26.45,35.74583333
1.07162E+12,26.2,0.7
1.07171E+12,26.275,10.47916667
1.07179E+12,26.65,15.11666667
1.07188E+12,25.35,76.23333333
1.07196E+12,24.475,2.275
1.07205E+12,26.65,0.208333333
1.07214E+12,27.025,2.716666667
1.07222E+12,27.025,0.004166667
1.07231E+12,27.225,10.44166667
1.0724E+12,26.875,2.5625
1.07248E+12,27.175,0.083333333
1.07257E+12,26.65,0.483333333
1.07266E+12,27.3,0
1.07274E+12,27.175,1.554166667
1.07283E+12,27.425,0.033333333
1.07292E+12,27.3,0.079166667
1.073E+12,27.45,0.145833333
1.07309E+12,27.675,0.070833333
1.07317E+12,27.6,0.366666667
1.07326E+12,26.3,9.675
1.07335E+12,27.3,1.345833333
1.07343E+12,27.2,5.829166667
1.07352E+12,27.625,0.883333333
1.07361E+12,26.95,1.920833333
1.07369E+12,27.575,4.533333333
1.07378E+12,26.4,15.78333333
1.07387E+12,27.425,0
1.07395E+12,27.55,0.058333333
1.07404E+12,27.175,2.5375
1.07412E+12,27.375,0.008333333
1.07421E+12,27.8,0
1.0743E+12,27.825,0
1.07438E+12,27.425,5.879166667
1.07447E+12,25.6,81.475
1.07456E+12,26.575,0.704166667
1.07464E+12,27.375,0
1.07473E+12,27.375,0.025
1.07482E+12,25.475,37.7875
1.0749E+12,24.45,145.5083333
1.07499E+12,24.65,3.3125
1.07508E+12,25.45,7.125
1.07516E+12,25.05,24.875
1.07525E+12,25.75,40.48333333
1.07533E+12,24.15,46.275
1.07542E+12,26.15,0.0125
1.07551E+12,27.45,0
1.07559E+12,26.925,9.995833333
1.07568E+12,25.825,6.6375
1.07577E+12,26.8,0.475
1.07585E+12,27.675,0.5
1.07594E+12,27.475,10.56666667
1.07603E+12,26.775,8.675
1.07611E+12,27.15,0
1.0762E+12,27.33333333,0.004166667
1.07628E+12,27.35,0.041666667
1.07637E+12,27.4,0
1.07646E+12,27.65,0.008333333
1.07654E+12,27.55,0
1.07663E+12,27.075,0
1.07672E+12,27.45,0
1.0768E+12,27.35,0.4875
1.07689E+12,27.15,0
1.07698E+12,27.1,0.5
1.07706E+12,26.875,0.520833333
1.07715E+12,27.3,0.3375
1.07724E+12,27.775,0.008333333
1.07732E+12,27.875,0
1.07741E+12,27.625,0
1.07749E+12,28.175,0
1.07758E+12,27.775,0.0125
1.07767E+12,28.1,0
1.07775E+12,27.85,0
1.07784E+12,27.6,0
1.07793E+12,27.475,3.383333333
1.07801E+12,27.675,13.77916667
1.0781E+12,27.95,1.2375
1.07819E+12,27.4,8.279166667
1.07827E+12,27.525,0.7
1.07836E+12,26.75,28.67916667
1.07844E+12,27.975,0.0625
1.07853E+12,27.85,0.145833333
1.07862E+12,27.825,10.4125
1.0787E+12,24.725,218.6708333
1.07879E+12,25.3,2.283333333
1.07888E+12,26.725,21.20416667
1.07896E+12,25.2,24.02916667
1.07905E+12,27.25,23.41666667
1.07914E+12,27.35,12.79166667
1.07922E+12,27.9,3.5
1.07931E+12,26.925,11.2125
1.0794E+12,25.775,18.6375
1.07948E+12,27.45,1.4
1.07957E+12,27.95,2.875
1.07965E+12,28.225,13.24166667
1.07974E+12,27.35,0.091666667
1.07983E+12,27.6,13.6125
1.07991E+12,27.975,0.975
1.08E+12,27.625,6.3125
1.08009E+12,28.55,0.725
1.08017E+12,28.375,4.495833333
1.08026E+12,27.775,11.4875
1.08035E+12,27.525,1.870833333
1.08043E+12,28.1,7.5125
1.08052E+12,28.65,1.270833333
1.0806E+12,28,7.995833333
1.08069E+12,28.725,0.658333333
1.08078E+12,28.075,5.541666667
1.08086E+12,27,20.45833333
1.08095E+12,27.95,3.491666667
1.08104E+12,26.175,27.94583333
1.08112E+12,26.525,9.616666667
1.08121E+12,27.475,10.90416667
1.0813E+12,27.55,6.916666667
1.08138E+12,28.175,0.1125
1.08147E+12,27.925,2.966666667
1.08156E+12,28.425,5.529166667
1.08164E+12,27.925,11.25416667
1.08173E+12,28.775,0
1.08181E+12,29.45,0.104166667
1.0819E+12,29.45,0.466666667
1.08199E+12,29.325,0.920833333
1.08207E+12,29.15,0.433333333
1.08216E+12,29.5,0.008333333
1.08225E+12,29.6,1.075
1.08233E+12,28.875,1.116666667
1.08242E+12,29.475,2.625
1.08251E+12,29.375,1.454166667
1.08259E+12,27.975,9.858333333
1.08268E+12,27.4,27.54583333
1.08276E+12,26.625,6.104166667
1.08285E+12,28.925,0.7375
1.08294E+12,28.075,5.279166667
1.08302E+12,28.175,1.058333333
1.08311E+12,28.225,17.36666667
1.0832E+12,26.875,27.95
1.08328E+12,27.225,1.979166667
1.08337E+12,28.5,0.4125
1.08346E+12,28.225,12.07083333
1.08354E+12,28.25,0.116666667
1.08363E+12,28.25,1.679166667
1.08372E+12,26.525,55.14583333
1.0838E+12,26.875,28.85416667
1.08389E+12,27.7,0.266666667
1.08397E+12,28.125,0
1.08406E+12,29.775,0.004166667
1.08415E+12,30.375,0
1.08423E+12,29,4.354166667
1.08432E+12,28.25,8.416666667
